customer_tweet_id,customer_text,brand_tweet_id,brand_text,conversation_id
105061,"I'm sure they'll ""re""-deliver tomorrow anyway, and there's no option in the page you linked to for that situation. But it feels like the delivery guy couldn't be bothered to drive down the lane, let alone ring the bell.",105062.0,I'm sorry for the poor experience. We'd like to make sure this is addressed and go over your options. Please contact us here: ^CO,conv_82011
83526,I have just tried that &amp; was advised that no action could be taken until Friday 01 December.,83527.0,"I am so sorry for the troubles with your orders not arriving yet! We'd like to help out any way we can, but don't have access to account information on Twitter. If you could reach us by Phone or Chat: we would be happy to look into this! ^FR",conv_65740
71933,Specifically this one,71932.0,"Hi, have we provided a rough availability date on the product detail page? All of our most recent availability information would be on there. Which one of our sites are you uisng? Is it of our others?^PJ",conv_57398
73541,Have already done that. Request your prompt action,73542.0,Apologies for not receiving the air purifier. This was never intended. Please report it to our support team through the link here: so that we can assist you accordingly. ^SC,conv_58456
42492,Just the standard one!,42493.0,Thanks for reaching out! We have a couple options of the album available. Can you send a link of the one your seeing? ^AH,conv_33433
29989,"I have been calling daily Amazon cs, as my replacement was to be delivered on 25th on priority as told by agent not yet received !!",29988.0,Could you please tell us more about your concern? We'd like to look into it. ^AM,conv_23511
62138,ya utilizamos esa opcion pero nos dise q estan preparando el envio,62137.0,"Grafo, aparte del correo de confirmación, recuerda que puedes verificar tu pedido en la sección de pedidos de tu cuenta, por favor utiliza este enlace: ^CB",conv_50244
43681,"Sin duda es empezar poco a poco. Primero 10min caminando, 5 trotando; luego 15 y 10 y así hasta lograr correr 30min seguidos",43680.0,"¡Qué emoción, Quirino! ¿Qué consejos nos das para alguien que quiere empezar a correr? 🤔^LC",conv_34468
35854,I called and cancelled the order. I have wasted too much time on the phone and there is no reason why you would make the delivery tomorrow,35852.0,Please give us a call: to go over your available options. ^CO,conv_28014
37604,You definitely don’t understand. Stop giving generic responses. FIX IT!,37603.0,I understand your concern for the return of the order. Please share the details in link shared by 'MO' &amp; we'll help you.^SF,conv_29249
98708,I rcv a call but ivr lady says that they can't find details of my order and finishes the call on her own. That's been the case for the last 10-15 attempts. I have tried different ivr options but not able to get thru in any way. Plz help!,98709.0,"We'd like to help you. Please go to the link: and select to a phone, enter your number, desired language and click to call. We will call you. Please let us know for any issues. ^BS",conv_76723
52214,Thanks a lot for your response at the earliest. Hope Amazon won't disappoint me 😋😋 Thanks buddy- chendhu from india,52215.0,We have forwarded this to the concerned team and we'll work on it. ^SQ,conv_41568
52197,His parcels keep going next door as the previous owner was using his adress as hers,52196.0,That is strange! Your brother should be able to save his address without using the neighbor's: ^FD,conv_41551
93580,Too late. It's smashed to bits and in the bin. Ta for replying,93581.0,"Hi Rusky, sorry to hear you're having difficulty with your Fire stick remote. Please check out this link for troubleshooting your remote: ^JC.",conv_72237
52907,"Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂",52908.0,If the address is outdated the parcel will usually be returned to us by the carrier. See more here ^TG,conv_42212
22541,They are saying that amazon took the courier scanned it and returned.. they have no idea on how the box is empty,22540.0,the issue. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH,conv_17460
26965,I was able to access that link on my phone so have emailed. Thanks so much ❤️,26963.0,"We want to help out! So when you have the ability to contact us, here's a link to reach out: ^MJ",conv_20925
83412,"August, I can no longer log into my account to be more specific, I can only provide the date and cost of the items. My account for shut down due to suspicious activity around the same time.",83411.0,"Hi, without providing any personal information. Can you let me know when you canceled these items? ^KI",conv_65626
77600,"Suites You.. ""CONFUSION"" Because you still in this. Can I get the Surety that Delivery Executive will not ask for the Pickup of Original Order. Amazed to see how talented Team is there for resolving complaints. #NoCalls #CopyPasteEmails",77599.0,"Sorry about the confusion. I see that we've already addressed your issue and sent a correspondence to your registered email Id. The resolution provided over email is the best we can offer. Further, we'll not be able to provide additional assistance on this matter. ^NR",conv_61724
124050,bom pelo visto de desconto teve nada né.,124049.0,"Olá, Triz! Assim que tivermos mais informações das promoções saiba que serão anunciadas no nosso site e redes sociais. Fique de olho. 😃👀 ^NB",conv_98072
47880,Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,47879.0,We'd like to help you get this sorted out! Please get in touch with us by phone or chat: ^KJ,conv_37878
83387,another 14 hours have gone buy and no assistance or resolution on trying to get my daughter's teen account on an HD fire 10. 62 hours and no response is not acceptable....,83386.0,"I'm so sorry for this frustrating experience, Gregg. It's never our intention and I'd like a member our team to look into this personally. Plea provide your information here and we'll be in touch: ^HS",conv_65600
18143,If nothing happens then I will put on FB also,18141.0,"Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. 2/2^VH",conv_13874
101755,"I used some tactics and got it out in the end, thanks for checking. I just need to bear in mind for future!",101754.0,Were you able to retrieve your package? ^GP,conv_79015
120172,,120171.0,"Hola, Hugo. Lamentamos mucho este inconveniente, por favor recuerda que no es conveniente anotar información de tus pedidos. Por otra parte, te recomendamos realizar un simulacro de compra para verificar si el producto realmente está disponible. ^CB",conv_94505
99879,"El embalaje es importante porque puede dañar el producto, pero lo más grave es que me envían una caja sin precinto de garantía. He comprado un producto nuevo y debería haberlo recibido debidamente cerrado además por supuesto de libre de golpes.",99882.0,"Hola, Antonio. Te pedimos disculpas por el inconveniente con el embalaje de tu pedido. Puedes realizar un evaluación de lo que ha sucedido con el embalaje, en el siguiente enlace: ^AA",conv_77617
23975,trying to buy tickets for brighton but as soon as it went up even 1 ticket was exceeding the limit?,23974.0,"Hey, yes Brighton is included! ^TS",conv_18350
21028,"Hi? I sent in the email but still no reply 20 hours later. Please help out with this, it's really urgent. THanks",21030.0,Sorry for the trouble with your account! You're welcome to reach out to us here: ^BG,conv_16173
27367,"I have, but went to purchase the tickets at 10:02 and it is now 10:35 not likely. What a rip off, pre order for pre sale that doesn't work.",27366.0,Please get in touch here: ^BM,conv_21234
124811,You can just change it by a) getting in touch with your 'trusted' service provider and find out what happened and b) just fix it in line with #CustomerExperience strategy made by and your management team,124810.0,Thank you for taking the time to let us know about this frustrating experience. I'm sorry to hear we've been unable to provide a satisfactory resolution for you regarding this order. ^JR,conv_98809
31835,but i get message from amazon stating that delivery boy tried delivering but customer was not available. just lies served by amazon.,31832.0,"That's quite a remark, Sidharth. Did any of yours concerns regarding your recent orders went unaddressed? ^NK",conv_25166
109773,"we already have, they said they will get back to us within 48 hours. One of those items was a new phone :/",109770.0,"We'd like to look into this further with you. When you have a moment, please contact us by phone or chat here: ^AC",conv_86189
89253,"Je ne recevrai mes colis que demain , merci de m’avoir prévenu qu’en fin de journée que je ne recevrai rien aujourd’hui, sans justification qui plus est!",89251.0,"Chronopost effectue la livraison de 8h à 19h, si vous ne recevez pas votre colis je vous invite à le signaler à notre SAV via le lien suivant : ^MA",conv_68984
43740,I have already shared my details few days back but you guys were also incapable to resolve my issue,43741.0,"I'm sorry for the inconvenience, Arushi. Please share your details here: and I'll get in touch with you. ^MK",conv_34526
28947,"Dear amazone, one of my order is not delivered Philips head phone with mic please take as priority I am not happy to your delivery boy",28948.0,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",conv_22564
13878,all emails already shared with earlier tweet.,13879.0,Kindly share your details here: and I'll contact you with an update on this. ^GS,conv_10093
50754,"By Artist, what's the minimum number of characters required to produce results? I'll try Album &amp; Song when I get home and send the results.",50753.0,I'm sorry for the tech trouble you're having; are you only searching by song or by album/artist name for these results? ^WM,conv_40359
18933,When will be the earliest?? 1 more month?,18930.0,Our team is currently working on your issue and will be resolved at the earliest. (1/2)^AU,conv_14609
35171,Just that the specialist team were investigating and this may take 48hrs (at time of email sent to me early hours of this morning).,35170.0,My apologies Andrew. Was any additional information provided? ^DC,conv_27414
109776,"a package was meant to turn up today, but it didn't but the driver has said that it's delivered on the records.",109775.0,"That's odd! We'd like to help, we just need a little more information. Have you had trouble with a recent order/delivery? Could you tell us more details about what's going on? ^HM",conv_86244
4850,"already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore",4852.0,"I'm so sorry for the frustration, Luis. We should absolutely be able to help! Please contact us using the link TN provided. ^SD",conv_3563
37577,... Leaves a rather sour taste in the mouth of a customer who pays for prime delivery. Not even like my house is hard to find... Unimpressed,37579.0,I'm sorry your parcel arrived in this condition! Were any of the contents inside damaged? Please let us know! ^KJ,conv_29224
74746,"Hola, el producto como tal parece haber llegado en buen estado, sin embargo las cajas venían hechas un destrozo y faltaba la documentación. El producto os lo compré a vosotros directamente, adjunto una foto:",74745.0,¡Hola Nacho! Lamento el inconveniente. En este caso necesitamos saber si ¿el producto llego en buen estado? y si ¿Fue comprado directamente con nosotros o con un vendedor externo? ^NP,conv_59569
2551,"I'm learning German, so I don't really mind between German/English. If I have to choose, I say German.",2552.0,"Hi, just a question at the beginning - do you prefer answers in German or English? ^NW",conv_1837
74824,,74825.0,"I understand that you're upset, Srinu. As requested, please respond to the last email that was sent to you by the social media team for further assistance. We will check and assist you further. Appreciate your understanding. ^NK",conv_59646
25941,"Dovreste aggiungere un tasto ""Compra tutta la lista"". 🤣",25940.0,"La chiamiamo ""I sogni son desideri""? 😂 ^CS",conv_20097
115880,Amazon Store Card. You guys badgered me to get one and due to your technical issues can't use it.,115879.0,Is this the Amazon Store Card or the Amazon Rewards Visa? Let us know! ^MT,conv_91358
21020,Your customer care team denied offering anything and stated that we will treat this case closed and disconnected my call today. No solution,21017.0,The resolution provided by our specialist team over the email is the best we can offer. I'm sorry we'll not 1/2 ^SH,conv_16164
111777,"I am following you now, if you send me a DM, I can send you back my phone number and you could get a competent rep from customer service to call me back. Thank you",111776.0,Please get in touch with us here: as this team is specifically trained to assist with your specific inquiry. ^EZ,conv_87858
108086,It came after all. :) Thank you,108087.0,"Ok, Keep an eye on the emails and keep us in the loop ^DJ",conv_84720
110005,Se lo he explicado por MD,110004.0,"Lamento mucho por lo sucedido en tu caso. Nos podrías informar por favor, ¿ya entraste en contacto con la transportadora para verificar el proceso de envío de tu paquete? ^CJ",conv_86409
65849,I don’t remember &amp; it was through,65848.0,Was the order confirmed as dispatched before you canceled the order? Which site did you place your order or? ^NV,conv_53416
17676,"Being #harrassed by the delivery guys for days, reached out to customer service multiple times but hardly any resolution !",17673.0,Could you please elaborate your concern about the fulfillment center so that I can assist you accordingly?^SF,conv_13453
65625,je CEO i read out your mail .no timeline given when pick up will be done and when amount will returened,65642.0,"Hi, We've sent the correspondence to your registered email ID. Kindly check it here: ^SP",conv_53218
19134,Amazon seller support team is not providing pickup service on time to new seller. We are chasing them from 23rd Oct and lost our 4 orders,19133.0,We'd like to take a closer look into this. Please reach out to us here: and we'll check it for you.^AU,conv_16186
18721,"Seems like it's a random issue, checked just now mike and molly episodes are back",18720.0,Thanks for bringing this to our notice; we'll check and forward this internally for review. ^VN,conv_14412
16794,"form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.",16795.0,I'm sorry for the trouble. Please fill this form: and we’ll contact you at the earliest. ^AU,conv_12682
77259,It says the 2nd of December....2 days an still not dispatched yet it's been 5 days it didn't take this long when I ordered it off the American site,77258.0,What is the delivery date according to the order confirmation e-mail? ^DD,conv_61398
111768,I will try and contact the couriers tomorrow. I am still annoyed that an amazon customer service member hung up on me and I feel like this hasn’t been resolved. I feel like I have no parcel and have still been charged - I just want my present!,111767.0,"I can understand why you're frustrated, Rosie! Here's some additional steps that may help recover the parcel: Let us know if that works! ^CS",conv_87849
27813,Don't worry I realise that a will to live is not something you can buy. It was simply wishful thinking 😭,27812.0,What exactly are you looking for Hannah? ^KM,conv_21566
38189,"Já foi cobrado no cartão, inclusive realizei uma compra com vocês posteriormente e os livros já estão aqui em casa!",38188.0,"3/3 já entrou em contato com o banco para conferir? Por favor, nos avisa. ^DA",conv_29723
65899,Done,65898.0,"Please follow our Twitter page, so that we can reply to you through DM. ^SC",conv_53462
54410,merci,54409.0,Vous présentez juste votre pièce d’identité pour pouvoir retirer votre commande. ^BR,conv_43584
102892,"Thank you guys so much, the issue has been resolved. A replacement is being sent",102891.0,Ok! Please keep us in the loop. ^JO,conv_80058
98790,is ur investigation done??,98789.0,We're following up on this issue. Please allow us some time and we'll get back to you. ^KA,conv_76794
96776,"Acabou de chegaaaaaaar, obrigadaaaaa",96775.0,"Olá Tabatha, poderia nos confirmar qual é a data estimada da entrega? 😊 ^DA",conv_75141
24507,will you make it today?,24506.0,with our courier services to have the package delivered soon. Stay tuned. (2/2) ^VM,conv_18804
21074,How soon?,21073.0,Thank you for sharing the details. We're working on it &amp; we'll get back to you soon with an update. ^SY,conv_16214
55043,"just reinstalled, still no AR. is it releasing on a rolling basis?",55042.0,"Have you had a chance to check for updates on the app? If this doesn't work, please try to uninstall and reinstall the app. ^GR",conv_44136
30546,"It’s been canceled. Doesn’t make up for how upset she was, though. #primenotsoprime #sadkid",30545.0,Aw I'm sorry to hear this. Is there tracking available?: ^PK,conv_23995
77583,Done long time back. Almost a month back. No status change,77582.0,"Sorry for the trouble. Request you to ""Request an invitation"" on the Echo product info page to receive an invitation. ^MN",conv_61708
27829,"Und warum soll meine Zahlungsart automatisch abgelehnt worden sein? Da ich keine Kreditkarte habe, war das wohl die letzte Bestellung",27828.0,Das ist eine automatische Prüfung. Alle Infos dazu findest du hier: ^AN,conv_21582
91357,Possible d'avoir le numéro? pcq j'ai déjà appeler un de vos service clients ils m'ont répondu la même chose que vous...,91358.0,"N'ayant pas accès à votre compte, je vous prie de contacter notre SAV pour avoir plus de détails par rapport à votre commande. ^AR",conv_70634
120250,From Amazon ordered back in August 😠,120251.0,"I'm sorry for the poor experience! To clarify, was this DVD coming from Amazon or from a seller: ^SJ",conv_94521
38199,"I sent in the link and in 1""2-24 hours"" I expect to hear from . I hope the scum that hacked my account isn't on a shopping spree!",38198.0,Hmm. That is odd! Will it allow you to call using the link provided by AD? ^AL,conv_29740
32330,To why?,32329.0,We're unable to provide any additional insight. Once we have a delivery date we'll notify you via e-mail. ^KP,conv_25601
93584,"Non je sais même pas où vous joindre, j'aimerais juste qu'on me livre de nouveaux ce colis jamais livré !",93585.0,Je suis désolée d’apprendre cela. Avez-vous contacté notre SAV pour leur faire de la situation ? Mbayang,conv_72241
93521,GRACIAS POR COMENTAR ✊👌🤗,93520.0,"Recuerda que una vez que acaba el mes de prueba, se hace el cobro de la suscripción. En este caso, si las has cancelado y no has recibido el reembolso, puedes comunicarte con Servicio al Cliente para que puedan ayudarte: ^ES",conv_72268
125357,"El producto que agregué al carrito decía ""vendido y enviado por amazon mexico""",125358.0,"¡Hola, Pablo! Lamentamos cualquier molestia ocasionada, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC",conv_99307
120224,会費は年会費ですか？月額ですか？,120226.0,(2/2)有料会員移行後に特典のご利用が無ければ、キャンセル・返金を承る事も可能です。詳細はこちら&gt; プライム特典の一覧はこちらをご参照ください&gt; YM,conv_94498
58103,Jajajaja hacer un reembolso que estaba esperando desde hace 1 mes 🙌,58105.0,"Nosotros a ti, Ivana. ¿Qué hemos hecho para merecer tu amor? 😍😄 ^KS",conv_46726
16813,This says will be reaching please can some one really #help me I promise wont make any further purchase with #Amazon #help #shameful,16809.0,details here: and I'll get back to you. (3/3) ^KA,conv_12696
77527,Cool! Danke für die Info 🙈😊,77526.0,Meinst du diesen Skill? ^MS,conv_61651
38570,Yes,38569.0,Thanks for the update; has the order already been dispatched? ^GS,conv_30084
64224,"can not find my order, and costumer care can't cannect my any call or else. Amazon India refund my payment otherwise pay for that",64225.0,We understand you are yet to receive your refund. Kindly reach us via the link provided earlier and we'll sort this out for you. ^VM,conv_52167
101728,"Vendido y enviado por amazon. Lo que me gustaría saber si llegará el lunes o no, ya que estoy perdido al que cambiara la fecha jaja",101727.0,"Hola, lamentamos el inconveniente. ¿El producto ha sido vendido y enviado por Amazon o bien por un vendedor externo? ^FZ",conv_78988
114402,"Non, je ne trouve pas où sont les coordonnées pour les joindre",114401.0,L'avez-vous signalé à notre SAV afin qu'une enquête puisse être ouverte ? ^SM,conv_89987
24959,"I will not do that, m fed up of doing thst and you people keep repeating same, now just refund my money",24958.0,I'm sorry about the stretch. Kindly reply to the correspondence sent by our team for further assistance. ^GD,conv_19229
33246,Shall I wait for life? Worst customer service...pathetic!,33245.0,"In this case, request you to wait and we shall get back to you soon. ^SH",conv_26292
37605,I will escalate this to highest authorities. What a pain this has been! Have already shared all data and called 10 times.,37603.0,I understand your concern for the return of the order. Please share the details in link shared by 'MO' &amp; we'll help you.^SF,conv_29250
13873,therevis no resolution. you are asking me to throw it in dumpster. why do you sell stolen products?,13872.0,The resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further 1/2 ^SH,conv_10088
53505,Ahora solo quieren o devolverme ese dinero en saldo de Amazon o si me lo reintegran en la tarjeta no puedo devolver el producto,53504.0,"Hola Albert, ¿podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^DA",conv_42778
83545,Have already share the order ID. U can check,83544.0,"In that case, I would request you to share your details here: and we'll investigate on your issue on priority. ^HS",conv_65760
74776,"Dear , I am going to install the product ( as it is very delayed now☹️) and send you the charges for the same. Kindly reimburse the balance in form of amazon pay balance. Thank you.",74775.0,We've sent a correspondence regarding this here: Kindly check and reply so that we can check further on this. ^VN,conv_59599
21570,Ohhh come on...don't be a freak...who has kept u on the job? You are not committing a time when u would take an action? Also confirm whether you will be calling me up by today end of the day? Only if u have questions to these answers you reply...,21571.0,We will definitely get back to you. Request you to wait till then. Your patience here will be highly appreciated. ^SK,conv_16639
80590,Hay es donde está el detalle desde ayer y lo que va de hoy los mensajes de texto no me llegan :(. Siempre me llegaban rápido,80589.0,De momento solo contamos con la opción de llamada en inglés. Puedes intentar activando la opción de recibir el código por mensaje de texto: ^DB,conv_64043
67442,By a seller. Not Amazon.,67441.0,Hello Pete! Is the item sold directly by Amazon or a seller?^CN,conv_54588
30519,One can get so hassled filing up your forms that would want to give up on the issue at hand. Feels like a mistake to bring it up.,30518.0,"Kindly share your details using the link mentioned earlier, as we wouldn't be able to access your account over Twitter.^GD",conv_23967
124809,Can you please get in touch with because it's for me not possible to get to them the info that the delivery has never arrived but is stated in their report as delivered. Thank you!,124807.0,Have we had a chance to contact USPS on your behalf when you spoke with our support team? ^WM,conv_98810
31847,"they replied telling us it is a glitch Amazon end and we will have to be 'patient'. Hope my staff, landlord and suppliers are patient too!",31846.0,Sorry to hear this. Have you contacted seller central about this? What did they advise? ^PK,conv_25174
64040,"Thank you for providing that information, it is very helpful. The problem is ""Free Delivery"" with Prime is less of a perk when the recourse is a refunded shipping fee. I literally don't have a place to sleep because I expected to receive this mattress by the ""guaranteed"" date.",64051.0,"I'm sorry for the trouble! Our goal is to always meet the Delivery Guarantee provided at checkout. If it's missed, we'll refund the shipping costs. You can learn more here: ^JM",conv_52000
16756,You know it's some fucked up shit when you gotta conference call and,16755.0,"This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",conv_12646
120170,"No me envías un producto que tienen en stock,y la solución es que lo vuelva a comprar y obviamente más caro...para q funciona entonces la preventa de Amazon #amazon #preventa",120169.0,"Hugo, en este caso una vez que se actualice el estado de tu pedido vas a recibir un correo de confirmación.",conv_94443
22513,"Except that isn't the case. 1 Why not? 2 Why are you sending people to The Works? 3 Why is that book in Home &amp; KItchen? 4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to? 5 What is the point of having Prime?",22511.0,"Hi, you will need to speak with the publishers about this,as ^BM said the latest info we have is reflected on the website^AS.",conv_17437
22151,Oh no!!! Thanks anyway. Wish me luck trying to get tickets on Friday...,22150.0,"Hi, if it isn't listed then unfortunately it wouldn't be included in the pre-sale. ^AS",conv_17164
62144,ahora el msj q sale es q estan preparando el envio eso kiere decir q si esta mi pedido xq lo hize alas 12:15 y asta ahorita no recivo correo ni mensaje,62141.0,"Grafo, en este caso ¿el pedido cancelado fue cobrado?. ^NB",conv_50255
105065,So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,105064.0,"We'd like to investigate this further. When you have a moment, please give us a call so we can escalate the details to our Logistics team: ^MB",conv_82015
29500,Of course I have!,29506.0,I'm sorry to hear this! Have you checked for any e-mails indicating they haven't been able to reach you? ^MJ,conv_23059
89106,"Much appreciated, and I'll be contacting you guys asap.",89105.0,We'd like to help! Please reach us by phone or chat: so that we can further investigate with you. ^KJ,conv_68846
89141,"Claro aviso pode deixar , agradeço atenção !!!",89142.0,Nada! Avisa a gente quando o seu pedido chegar Allisson! ^JJ,conv_68881
124806,It's not my carrier. It's yours. Why then I have to take it up with them and as well not my fault when you are not connected with the customer success team and systems. This is Interesting,124805.0,"Hi, this is something we will need to take up with the carrier but the important thing for us is that the problem is sorted for you. We don't have access to your account over social media to check this but please let us know if we can help further. ^KK",conv_98805
42551,"I did not receive my order. I missed original delivery, cust service called me and I opted for later delivery.No delivery arrived.",42556.0,"Just to clarify, was the package returned because it was damaged or did you receive a damaged order? ^VS",conv_33495
111722,,111721.0,Oh no! Please try the steps found here: Let us know how it goes. EZ,conv_87803
98620,Oui ! Mes colis ont été mis dans des points relais n’importe où !!,98619.0,"Bonjour, rencontrez-vous un souci avec une commande en cours ? ^ASZ",conv_76642
22210,Pourtant c'était écrit Prime en dessous de l'article quand il était dans mon panier...,22212.0,"Bonjour, la livraison ""Prioritaire"" est la plus rapide possible quand ""en 1j our ouvré"" n'est pas disponible pour un article",conv_17220
38114,If my comments improve ur service then must share it..,38113.0,That shouldn't be the case. All customers are equally valued at Amazon. I'll be sharing your comments internally to work on. ^CB,conv_29654
99962,Thank you ;),99961.0,"Hey Michele, you can check your Message Center for genuine emails from us: If not there, you can report here: ^TI",conv_77697
91466,I can't contact you by phone or chat at the link you provided because that's for I don't have an account there and don't live in the UK. Could you provide another option? I'm still getting his emails about every purchase.,91467.0,Hello! This is an issue that requires accessing the account. We are unable to access any account via Twitter. Please contact us by phone or chat here: Let us know if you need anything else! ^DA,conv_70738
20491,Okay. Tx. Wish to see it soon.,20490.0,"The cash load feature isn't available with Amazon Now orders currently, Jigar.",conv_15679
29664,"thanks DJ, that did allow me to play music now using spotify as if it was a bluetooth speaker but I was really hoping to link it for voice control, etc. Could it be that my wife is the echo account owner? I feel like that shouldn't have an effect tho...",29663.0,"OK try this: ask ""Alexa Spotify connect""she will reply with something like ""choose echo from Spotify connect list"" then you can go into your Spotify app and choose echo under device list. Let us know if this helps. I know it is not a link but it may help you! ^DJ",conv_23210
18123,"This has become a joke, now. Only, I don't feel like laughing.",18121.0,"Thank you for confirming, we are looking into it and will get back to you soon with an update. ^SI",conv_13862
62134,pero ya se retiro el dinero del banco,62133.0,"¡Hola, Grafo! ¿Has recibido el correo de confirmación del pedido completado? ^LC",conv_50242
105132,No nothing except confirmation that an investigation is going on... it’s month end.. all bill payments/payments for school trips/reminders were set up on phone etc... this has created so much extra work for me... that I don’t have the time for,105133.0,"Hi, have you had any updates from us regarding this? ^BZ",conv_82081
30536,Who decided to not pick it up today? I had to reinitiate the pick up. Now it’s changed. I won’t plan it again. U better get this sorted.,30534.0,"Kindly wait, we'll be contacting you with an update soon. Appreciate your understanding. ^ZH",conv_23983
108188,It was supposed to be delivered to my office by 3pm. Office is closed for the holidays now!,108189.0,"I'm sorry for the frustration! Deliveries can be as late as 8:00PM. If your order hasn't arrived by then, please let us know. ^AC",conv_84809
18149,"Called USPS for delivery info. Estimated hold time for the next representative is FIFTY MINUTES. As YOUR customer, I shouldn't be doing this",18148.0,"I'm so sorry for the trouble. If you have a moment, please contact us by phone or chat here: ^LH",conv_13882
69831,"Apparently it was 'delivered to resident at 3:33pm' yesterday (Th 30/11) -THIS IS AN OUTRIGHT LIE - no delivery, no card, nothing in the box we bought *specifically* for Amazon 'when we're out' (which we weren't) AND STILL NO NAPPIES (my poor baby!) Order: 205-4513111-9163526.",69829.0,"We'd definitely like to help, especially if it's a recurring issue. Can you tell us if it's happening with the same carrier each time? ^TS",conv_56112
74832,Didn't get any further update,74833.0,"We have your details and we're working on this issue. Kindly wait for an update, we will get in touch with you shortly. ^SM",conv_59652
108306,It’s now saying the package has been delivered but there’s nothing in the states location!,108305.0,Awesome! One of our representatives will be in contact with you soon. E-mails can take several hours sometimes. Let us know if you need anything else! ^DA,conv_84926
43250,"Am gleichen Tag noch, sonderlich hilfreich war es jetzt auch nicht, Paket (durch den Feiertag) immer noch nicht da, das einzig ärgerliche jetzt ist natürlich, dass die Zustellungsdaten nicht aktualisiert werden. Seit Samstag keinerlei Infos.",43249.0,"Hi, hast du dich bei uns gemeldet? Konnten wir dir eine Lösung anbieten? Gruß ^MI",conv_34102
89118,Gonna have to... thanks.,89117.0,"I'[m sorry for the continued issues. If you would prefer to pick up the package instead, you can contact your local USPS to arrange that they hold it there for you. Likewise, late packages usually show up within 24 hours. Please keep us updated on this. ^SG",conv_68857
669,I just said it's been sorted! I've been refunded! I'm just not impressed with the service any more.,668.0,Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: &amp; we'll be glad to help! ^FR,conv_375
108290,"Okay, obrigada pela dica 😉",108289.0,"Olá j. morgenstern! Temos uma opção que você pode aproveitar. Temos o cartão de crédito pré-pago, que você pode carregá-lo usando boleto bancário e, em seguida, usá-lo para fazer compras na ^JJ",conv_84912
99924,Tienen telefono?,99923.0,Te recomendamos entrar en contacto con nuestro departamento de Servicio al Cliente por medio del siguiente enlace: ^FZ,conv_77657
46532,I was asked to wait 24hrs whilst you investigated. Replacement offered and said I’d receive an email about it which I haven’t had.,46531.0,"When you reached out, were we able to offer any other options like a refund or replacement? Were you asked to wait? ^VS",conv_36664
20027,"Nope. Was out for delivery by 9pm. Never came. Now just says ""new estimated delivery nov 2""",20026.0,Sorry to hear this. Has any reason been given for the delay? ^KM,conv_15359
76053,It was originally meant to be 28th and then changed to 29th and last night was changed again.,76052.0,"Sorry to hear that, Matt. Can I ask if the date has changed again since the 30.11.17 to 05.12.17 estimate you were provided?^TI",conv_60644
77488,"dal link per la segnalazione (e solo lì) aggiorna la data di consegna al 5 dicembre, mentre era prevista per il 29 novembre. da Piacenza a Milano (e secondo il tracking è arrivata a Milano la sera del 26) siamo nelle mani di #BRT #bartolini. Ma non esiste un servizio migliore?",77489.0,"Mi spiace per il ritardo, da Twitter non abbiamo la possibilità di verificare i tuoi ordini, se non lo hai già fatto, ti suggerisco di inoltrare la tua segnalazione al nostro Servizio Clienti: A presto! ^FA",conv_61615
16820,Most #pethetic service right look at the time i am waiting since 2 days and guess wat I am a #primemember #badservice #refund,16821.0,Sorry for the delay. I'll be sure to pass on your feedback. Kindly wait until the mentioned time frame. Do keep us posted. ^AK,conv_12708
34543,Meu kindle e mais alguns livros \o/,34542.0,"A caixa da felicidade já chegou 🤗 Só amor para você, Roberto! O que você recebeu hoje? 🙊 ^LG",conv_26824
86114,How do I go about closing my account?,86113.0,I understand your frustration. Please let us know if your items don't arrive by the delivery date of December 4th. ^VF,conv_67196
118787,Thanks for solving my problem so fast! And at no extra costs. 5 stars!,118786.0,Thanks for the information! We'd love to help further but are unable to access your Amazon account through Twitter. Please reach us by phone or chat for available options: ^LR,conv_93237
25898,At the bottom it was mentioned- Did I solve your problem? I clicked NO and detailed the issue on the feedback portal.,25897.0,"I understand your upset, may I know if you've replied to the email sent by the Social Media team? ^EM",conv_20053
42555,Would just like to know what really happened with my original order and why I received 4 different responses from online chat cust. service.,42554.0,"Goodness, my apologies for the frustration! Please keep us posted on your new order. We want to help any way we can! ^KN",conv_33494
33237,Already sent....,33236.0,"I'm afraid we haven't received your details. Please sign in to your account, and send (1/2)^SF",conv_26283
